helpful_vote,location,fleschsc,numsente,nunwords,nunsylla,meanwsen,meansypw,verb_cnt,noun_cnt,adjc_cnt,advb_cnt,pron_cnt,verb_inc,noun_inc,adjc_inc,advb_inc,pron_inc,location_id,hotel_id
0,SP,53.75,2,51,102,25.5,2.0,12,9,2,4,3,235.29,176.47,39.22,78.43,58.82,303631,2510543
2,DF,63.15,5,105,204,21.0,1.94,23,27,11,8,4,219.05,257.14,104.76,76.19,38.1,303322,299439
0,RJ,47.01,2,13,30,6.5,2.31,3,5,3,1,0,230.77,384.62,230.77,76.92,0.0,303506,4510778
0,SP,46.49,9,87,198,9.67,2.28,14,23,12,8,0,160.92,264.37,137.93,91.95,0.0,303631,816292
1,MG,86.02,9,78,142,8.67,1.82,17,16,6,8,1,217.95,205.13,76.92,102.56,12.82,303374,6484127
0,BA,56.88,5,71,149,14.2,2.1,18,14,8,5,2,253.52,197.18,112.68,70.42,28.17,303272,3206271
0,PR,38.14,8,90,212,11.25,2.36,18,20,11,10,4,200.0,222.22,122.22,111.11,44.44,303441,4310994
5,CE,77.96,7,48,93,6.86,1.94,8,12,11,2,0,166.67,250.0,229.17,41.67,0.0,303293,2562541
1,PE,64.06,6,57,118,9.5,2.07,13,20,3,5,1,228.07,350.88,52.63,87.72,17.54,304560,305959
0,BA,58.27,5,69,144,13.8,2.09,11,19,8,7,2,159.42,275.36,115.94,101.45,28.99,303272,299387
1,RJ,71.88,3,31,61,10.33,1.97,5,12,4,1,1,161.29,387.1,129.03,32.26,32.26,303506,311225
0,PR,43.04,5,24,57,4.8,2.38,4,6,8,1,1,166.67,250.0,333.33,41.67,41.67,303441,574289
0,SP,61.07,5,43,91,8.6,2.12,9,13,6,1,1,209.3,302.33,139.53,23.26,23.26,303631,1482756
0,BA,38.54,2,23,54,11.5,2.35,2,9,2,1,0,86.96,391.3,86.96,43.48,0.0,303272,299453
0,SP,79.61,7,64,121,9.14,1.89,9,21,9,5,1,140.63,328.13,140.63,78.13,15.63,303631,3690251
0,MG,68.75,9,77,156,8.56,2.03,17,14,9,5,5,220.78,181.82,116.88,64.94,64.94,303374,306927
1,SP,63.99,3,40,81,13.33,2.03,6,12,5,2,0,150.0,300.0,125.0,50.0,0.0,303631,300815
1,MG,48.84,4,42,94,10.5,2.24,7,11,6,5,1,166.67,261.9,142.86,119.05,23.81,303374,5005407
0,DF,27.48,2,13,33,6.5,2.54,3,2,3,3,1,230.77,153.85,230.77,230.77,76.92,303322,307068
1,MG,47.34,3,53,115,17.67,2.17,9,18,5,7,1,169.81,339.62,94.34,132.08,18.87,303374,2545412
0,RN,33.9,3,39,93,13.0,2.38,8,14,3,1,0,205.13,358.97,76.92,25.64,0.0,303518,1606351
0,BA,58.73,5,103,206,20.6,2.0,24,27,7,6,4,233.01,262.14,67.96,58.25,38.83,303272,3379451
1,SP,48.36,5,35,80,7.0,2.29,6,10,4,3,2,171.43,285.71,114.29,85.71,57.14,303631,299438
0,RS,86.4,5,56,100,11.2,1.79,6,16,9,5,3,107.14,285.71,160.71,89.29,53.57,303546,1786198
0,PR,57.37,3,42,88,14.0,2.1,8,9,7,5,1,190.48,214.29,166.67,119.05,23.81,303441,501367
1,SP,59.22,5,45,96,9.0,2.13,8,11,5,4,0,177.78,244.44,111.11,88.89,0.0,303631,311202
0,SP,49.35,4,36,81,9.0,2.25,4,9,9,5,0,111.11,250.0,250.0,138.89,0.0,303631,580879
0,RJ,29.15,3,32,79,10.67,2.47,3,9,11,1,0,93.75,281.25,343.75,31.25,0.0,303506,1207529
0,CE,53.69,7,37,83,5.29,2.24,7,9,7,1,1,189.19,243.24,189.19,27.03,27.03,303293,4097200
0,RS,70.7,11,137,268,12.45,1.96,26,35,16,10,3,189.78,255.47,116.79,72.99,21.9,303546,626939
1,CE,55.61,5,35,77,7.0,2.2,5,10,7,2,0,142.86,285.71,200.0,57.14,0.0,303293,3364853
0,PR,67.61,13,154,308,11.85,2.0,28,45,22,14,3,181.82,292.21,142.86,90.91,19.48,303441,307230
0,DF,55.29,7,77,166,11.0,2.16,15,22,9,3,7,194.81,285.71,116.88,38.96,90.91,303322,1212748
0,CE,65.11,3,36,73,12.0,2.03,8,8,7,3,0,222.22,222.22,194.44,83.33,0.0,303293,299389
1,PR,40.72,3,40,92,13.33,2.3,5,14,6,1,4,125.0,350.0,150.0,25.0,100.0,303441,307045
1,RN,53.73,7,43,96,6.14,2.23,10,11,3,2,2,232.56,255.81,69.77,46.51,46.51,303518,456000
0,SP,50.98,2,11,25,5.5,2.27,0,5,2,0,0,0.0,454.55,181.82,0.0,0.0,303631,306518
0,PR,56.71,10,201,408,20.1,2.03,44,53,12,11,9,218.91,263.68,59.7,54.73,44.78,303441,2535085
0,DF,9.98,2,15,41,7.5,2.73,7,3,0,1,0,466.67,200.0,0.0,66.67,0.0,303322,3198887
0,PR,72.81,7,65,128,9.29,1.97,11,20,6,3,2,169.23,307.69,92.31,46.15,30.77,303441,3220110
0,SP,66.93,5,55,111,11.0,2.02,9,16,7,7,1,163.64,290.91,127.27,127.27,18.18,303631,300813
1,SP,19.15,8,50,132,6.25,2.64,5,20,12,1,0,100.0,400.0,240.0,20.0,0.0,303631,305439
0,RN,46.73,7,173,362,24.71,2.09,42,42,8,16,8,242.77,242.77,46.24,92.49,46.24,303518,1211583
0,CE,30.73,6,31,78,5.17,2.52,8,6,5,6,1,258.06,193.55,161.29,193.55,32.26,303293,6429758
2,SP,4.97,2,36,96,18.0,2.67,9,11,7,2,0,250.0,305.56,194.44,55.56,0.0,303631,6543616
0,PR,59.46,4,70,142,17.5,2.03,16,20,6,5,3,228.57,285.71,85.71,71.43,42.86,303441,1979075
0,RJ,42.71,2,62,128,31.0,2.06,12,18,6,7,1,193.55,290.32,96.77,112.9,16.13,303506,305737
0,SP,59.93,3,39,81,13.0,2.08,5,14,7,4,1,128.21,358.97,179.49,102.56,25.64,303631,1214263
2,CE,67.49,7,40,83,5.71,2.08,12,13,5,3,1,300.0,325.0,125.0,75.0,25.0,303293,307475
0,CE,47.95,7,39,90,5.57,2.31,7,7,6,5,2,179.49,179.49,153.85,128.21,51.28,303293,3371724
0,CE,44.65,2,83,159,41.5,1.92,18,22,8,5,3,216.87,265.06,96.39,60.24,36.14,303293,483681
0,SP,50.03,4,50,110,12.5,2.2,8,14,4,3,5,160.0,280.0,80.0,60.0,100.0,303631,302691
0,SP,65.53,3,47,93,15.67,1.98,10,9,8,2,2,212.77,191.49,170.21,42.55,42.55,303631,481791
0,RS,73.97,5,46,90,9.2,1.96,9,10,6,7,4,195.65,217.39,130.43,152.17,86.96,303546,1849346
0,MG,79.29,9,74,141,8.22,1.91,16,18,15,2,1,216.22,243.24,202.7,27.03,13.51,303374,4422206
2,CE,52.44,3,65,134,21.67,2.06,16,18,6,0,4,246.15,276.92,92.31,0.0,61.54,303293,507173
1,DF,13.49,5,48,128,9.6,2.67,9,16,7,1,0,187.5,333.33,145.83,20.83,0.0,303322,581473
0,CE,21.55,3,30,77,10.0,2.57,3,9,7,2,0,100.0,300.0,233.33,66.67,0.0,303293,1935893
0,RS,30.03,2,34,81,17.0,2.38,3,10,8,0,0,88.24,294.12,235.29,0.0,0.0,303546,776060
4,SP,33.86,5,35,86,7.0,2.46,6,9,5,4,2,171.43,257.14,142.86,114.29,57.14,303631,1136633
2,SP,45.81,4,77,167,19.25,2.17,13,16,6,11,4,168.83,207.79,77.92,142.86,51.95,303631,301508
0,SP,0.0,7,27,87,3.86,3.22,7,12,4,0,0,259.26,444.44,148.15,0.0,0.0,303631,1872423
0,MG,80.96,4,58,105,14.5,1.81,9,17,8,6,2,155.17,293.1,137.93,103.45,34.48,303374,2452387
1,AM,0.0,4,31,89,7.75,2.87,8,10,5,0,0,258.06,322.58,161.29,0.0,0.0,303235,1214298
2,MG,63.14,4,40,83,10.0,2.08,8,11,7,4,0,200.0,275.0,175.0,100.0,0.0,303374,6701614
0,SP,75.58,2,8,16,4.0,2.0,3,1,1,1,1,375.0,125.0,125.0,125.0,125.0,303631,1238931
0,SP,80.53,2,28,51,14.0,1.82,5,7,5,1,1,178.57,250.0,178.57,35.71,35.71,303631,1238931
0,SP,32.9,2,57,126,28.5,2.21,12,13,10,5,2,210.53,228.07,175.44,87.72,35.09,303631,6375483
0,SP,68.78,5,44,89,8.8,2.02,10,11,6,5,0,227.27,250.0,136.36,113.64,0.0,303631,1238931
0,PE,65.64,3,34,69,11.33,2.03,8,5,6,2,0,235.29,147.06,176.47,58.82,0.0,304560,305960
1,AM,36.22,4,41,98,10.25,2.39,8,11,3,4,2,195.12,268.29,73.17,97.56,48.78,303235,503485
0,SP,56.03,9,126,266,14.0,2.11,26,30,11,6,10,206.35,238.1,87.3,47.62,79.37,303631,307493
0,DF,50.07,2,33,71,16.5,2.15,3,8,1,4,0,90.91,242.42,30.3,121.21,0.0,303322,5225677
5,MG,50.55,7,45,102,6.43,2.27,7,9,10,5,3,155.56,200.0,222.22,111.11,66.67,303374,6555132
0,BA,32.9,6,54,132,9.0,2.44,4,19,6,3,3,74.07,351.85,111.11,55.56,55.56,303272,3561493
0,CE,21.1,2,32,80,16.0,2.5,4,10,7,2,0,125.0,312.5,218.75,62.5,0.0,303293,1804624
0,BA,56.8,4,50,106,12.5,2.12,7,19,4,1,2,140.0,380.0,80.0,20.0,40.0,303272,299452
0,BA,55.68,3,37,79,12.33,2.14,5,8,2,6,2,135.14,216.22,54.05,162.16,54.05,303272,299452
0,PE,69.7,4,61,118,15.25,1.93,14,15,8,6,2,229.51,245.9,131.15,98.36,32.79,304560,305953
0,RJ,46.57,9,102,230,11.33,2.25,20,26,15,8,3,196.08,254.9,147.06,78.43,29.41,303506,3948405
1,SP,55.71,3,13,29,4.33,2.23,1,3,6,2,0,76.92,230.77,461.54,153.85,0.0,303631,299849
2,BA,68.22,3,40,79,13.33,1.98,9,12,4,2,1,225.0,300.0,100.0,50.0,25.0,303272,5588457
0,PR,87.38,2,16,29,8.0,1.81,3,2,3,3,0,187.5,125.0,187.5,187.5,0.0,303441,2398289
1,SP,63.91,4,56,113,14.0,2.02,8,18,9,6,0,142.86,321.43,160.71,107.14,0.0,303631,306787
1,SP,83.17,4,54,97,13.5,1.8,9,10,10,4,6,166.67,185.19,185.19,74.07,111.11,303631,6279912
0,RS,39.88,8,54,129,6.75,2.39,4,18,10,5,0,74.07,333.33,185.19,92.59,0.0,303546,306290
0,CE,54.45,6,68,147,11.33,2.16,13,18,8,7,2,191.18,264.71,117.65,102.94,29.41,303293,1736322
0,MT,65.48,11,179,353,16.27,1.97,43,38,16,9,8,240.22,212.29,89.39,50.28,44.69,488170,498294
2,RJ,100.0,2,6,9,3.0,1.5,1,2,0,0,0,166.67,333.33,0.0,0.0,0.0,303506,1145777
0,SP,83.6,3,11,21,3.67,1.91,2,4,3,0,0,181.82,363.64,272.73,0.0,0.0,303631,306779
3,AM,67.63,3,54,104,18.0,1.93,15,9,6,4,5,277.78,166.67,111.11,74.07,92.59,303235,306066
3,RN,58.77,4,46,97,11.5,2.11,10,12,7,4,1,217.39,260.87,152.17,86.96,21.74,303518,1087503
0,RS,45.35,2,12,28,6.0,2.33,3,3,1,1,1,250.0,250.0,83.33,83.33,83.33,303546,3470505
1,SP,51.55,5,55,121,11.0,2.2,8,15,9,1,4,145.45,272.73,163.64,18.18,72.73,303631,580867
1,DF,36.49,8,100,236,12.5,2.36,20,30,7,9,4,200.0,300.0,70.0,90.0,40.0,303322,1213985
0,SP,41.92,2,44,96,22.0,2.18,9,11,10,1,4,204.55,250.0,227.27,22.73,90.91,303631,300799
0,CE,53.51,6,39,87,6.5,2.23,12,9,1,3,2,307.69,230.77,25.64,76.92,51.28,303293,6536440
0,AM,58.67,2,11,24,5.5,2.18,2,3,2,1,0,181.82,272.73,181.82,90.91,0.0,303235,4079177
0,AM,74.9,3,14,28,4.67,2.0,2,5,1,0,2,142.86,357.14,71.43,0.0,142.86,303235,4079177
0,RS,32.87,3,64,147,21.33,2.3,14,17,8,5,4,218.75,265.63,125.0,78.13,62.5,303546,483077
1,RJ,59.45,6,36,78,6.0,2.17,6,9,5,5,1,166.67,250.0,138.89,138.89,27.78,303506,4454170
1,RJ,62.85,3,68,131,22.67,1.93,11,13,8,7,1,161.76,191.18,117.65,102.94,14.71,303506,4454170
1,RJ,67.74,8,86,173,10.75,2.01,15,24,13,9,2,174.42,279.07,151.16,104.65,23.26,303506,4454170
0,RJ,42.21,2,42,92,21.0,2.19,8,11,9,2,1,190.48,261.9,214.29,47.62,23.81,303506,6569878
0,PE,72.8,5,61,118,12.2,1.93,11,14,8,5,1,180.33,229.51,131.15,81.97,16.39,304560,299492
0,SP,39.58,2,47,103,23.5,2.19,8,13,4,1,2,170.21,276.6,85.11,21.28,42.55,303631,5885882
0,CE,54.26,5,50,109,10.0,2.18,14,16,4,2,0,280.0,320.0,80.0,40.0,0.0,303293,1833062
2,RJ,63.05,3,73,139,24.33,1.9,17,21,12,2,1,232.88,287.67,164.38,27.4,13.7,303506,1743593
0,RJ,42.43,4,54,123,13.5,2.28,9,20,6,6,0,166.67,370.37,111.11,111.11,0.0,303506,630044
2,RJ,71.4,12,122,241,10.17,1.98,32,30,5,15,6,262.3,245.9,40.98,122.95,49.18,303506,6434957
0,SP,52.69,5,51,112,10.2,2.2,7,14,7,5,0,137.25,274.51,137.25,98.04,0.0,303631,304335
0,RS,45.28,3,42,94,14.0,2.24,4,9,8,7,4,95.24,214.29,190.48,166.67,95.24,303546,463963
1,CE,38.18,2,15,36,7.5,2.4,2,7,3,0,0,133.33,466.67,200.0,0.0,0.0,303293,1803766
0,MT,68.03,5,93,178,18.6,1.91,21,18,14,7,3,225.81,193.55,150.54,75.27,32.26,488170,2165684
0,SP,71.6,4,40,79,10.0,1.98,11,10,8,4,2,275.0,250.0,200.0,100.0,50.0,303631,302688
1,CE,100.0,2,7,11,3.5,1.57,1,2,0,1,1,142.86,285.71,0.0,142.86,142.86,303293,1196411
1,CE,1.55,2,8,23,4.0,2.88,0,7,1,0,0,0.0,875.0,125.0,0.0,0.0,303293,1738222
0,DF,47.53,3,48,105,16.0,2.19,7,14,6,6,3,145.83,291.67,125.0,125.0,62.5,303322,2441512
4,CE,62.94,4,42,87,10.5,2.07,8,10,5,0,1,190.48,238.1,119.05,0.0,23.81,303293,307216
1,MG,63.43,7,84,172,12.0,2.05,16,18,20,6,4,190.48,214.29,238.1,71.43,47.62,303374,1979086
0,SP,62.11,8,107,219,13.38,2.05,25,25,8,12,5,233.64,233.64,74.77,112.15,46.73,303631,2274283
0,MG,76.16,2,22,42,11.0,1.91,5,8,1,1,2,227.27,363.64,45.45,45.45,90.91,303374,306927
0,RN,48.72,6,38,87,6.33,2.29,8,11,6,0,2,210.53,289.47,157.89,0.0,52.63,303518,2094060
0,SP,66.67,3,44,87,14.67,1.98,10,9,7,9,1,227.27,204.55,159.09,204.55,22.73,303631,4329065
0,MG,60.43,8,131,266,16.38,2.03,22,33,16,11,3,167.94,251.91,122.14,83.97,22.9,303374,2545412
0,DF,55.61,10,70,154,7.0,2.2,17,15,9,10,5,242.86,214.29,128.57,142.86,71.43,303322,460146
1,BA,76.45,4,55,103,13.75,1.87,14,15,2,3,1,254.55,272.73,36.36,54.55,18.18,303272,1225090
0,SP,43.81,6,41,96,6.83,2.34,9,11,9,3,2,219.51,268.29,219.51,73.17,48.78,303631,953626
1,PR,56.79,6,35,77,5.83,2.2,9,6,5,7,0,257.14,171.43,142.86,200.0,0.0,303441,306977
8,AM,12.53,4,22,60,5.5,2.73,3,7,5,4,0,136.36,318.18,227.27,181.82,0.0,303235,1097247
0,MT,85.71,6,55,100,9.17,1.82,5,14,8,5,3,90.91,254.55,145.45,90.91,54.55,488170,1969889
1,DF,60.44,2,14,30,7.0,2.14,2,5,1,2,0,142.86,357.14,71.43,142.86,0.0,303322,1735652
1,PR,68.47,7,77,154,11.0,2.0,15,30,6,4,2,194.81,389.61,77.92,51.95,25.97,303441,501367
0,SP,45.96,7,108,239,15.43,2.21,19,25,19,6,8,175.93,231.48,175.93,55.56,74.07,303631,1075750
0,MG,71.6,8,50,101,6.25,2.02,7,12,6,5,1,140.0,240.0,120.0,100.0,20.0,303374,306942
0,BA,78.47,4,54,100,13.5,1.85,13,13,4,3,4,240.74,240.74,74.07,55.56,74.07,303272,1009779
0,AM,43.96,2,59,122,29.5,2.07,12,14,6,3,4,203.39,237.29,101.69,50.85,67.8,303235,1208198
1,DF,30.14,3,44,106,14.67,2.41,2,17,12,2,0,45.45,386.36,272.73,45.45,0.0,303322,307069
0,PR,51.06,3,48,103,16.0,2.15,13,16,3,3,0,270.83,333.33,62.5,62.5,0.0,303441,307230
2,PR,62.17,4,48,99,12.0,2.06,7,15,6,6,3,145.83,312.5,125.0,125.0,62.5,303441,1225629
2,PR,62.32,4,106,200,26.5,1.89,27,23,8,10,6,254.72,216.98,75.47,94.34,56.6,303441,1092797
0,SP,64.0,2,7,15,3.5,2.14,3,2,1,1,0,428.57,285.71,142.86,142.86,0.0,303631,306275
1,CE,39.88,4,40,94,10.0,2.35,5,14,10,2,1,125.0,350.0,250.0,50.0,25.0,303293,299389
0,SP,33.63,2,38,88,19.0,2.32,6,10,11,2,0,157.89,263.16,289.47,52.63,0.0,303631,306518
1,RJ,60.98,4,41,86,10.25,2.1,5,11,6,1,2,121.95,268.29,146.34,24.39,48.78,303506,1595593
4,SP,38.71,3,73,160,24.33,2.19,14,16,9,9,6,191.78,219.18,123.29,123.29,82.19,303631,2195153
0,SP,61.62,13,175,359,13.46,2.05,35,51,13,11,4,200.0,291.43,74.29,62.86,22.86,303631,300826
0,PE,68.43,6,43,88,7.17,2.05,12,12,5,3,1,279.07,279.07,116.28,69.77,23.26,304560,2279761
0,PE,52.77,3,31,68,10.33,2.19,4,11,6,3,0,129.03,354.84,193.55,96.77,0.0,304560,2279761
0,SP,42.54,2,38,84,19.0,2.21,4,12,1,2,1,105.26,315.79,26.32,52.63,26.32,303631,300811
0,PR,8.91,2,162,302,81.0,1.86,46,34,9,14,6,283.95,209.88,55.56,86.42,37.04,303441,1979075
0,PE,40.51,7,124,279,17.71,2.25,22,42,11,7,1,177.42,338.71,88.71,56.45,8.06,304560,305982
0,PE,68.75,3,19,39,6.33,2.05,3,4,2,4,0,157.89,210.53,105.26,210.53,0.0,304560,305982
0,PE,54.36,5,39,86,7.8,2.21,6,13,2,4,0,153.85,333.33,51.28,102.56,0.0,304560,4510343
0,MG,67.45,5,52,105,10.4,2.02,14,11,3,6,3,269.23,211.54,57.69,115.38,57.69,303374,299435
0,DF,53.32,4,33,73,8.25,2.21,6,10,1,2,1,181.82,303.03,30.3,60.61,30.3,303322,581473
0,RN,44.52,8,36,85,4.5,2.36,4,10,5,2,0,111.11,277.78,138.89,55.56,0.0,303518,304339
1,SP,0.0,2,8,27,4.0,3.38,1,3,2,0,0,125.0,375.0,250.0,0.0,0.0,303631,4060182
1,SP,49.71,5,70,153,14.0,2.19,13,17,5,5,3,185.71,242.86,71.43,71.43,42.86,303631,4060182
1,RJ,54.57,5,54,117,10.8,2.17,12,16,3,3,3,222.22,296.3,55.56,55.56,55.56,303506,305665
0,SP,54.75,6,36,80,6.0,2.22,6,9,5,5,0,166.67,250.0,138.89,138.89,0.0,303631,300797
0,SP,62.19,7,71,148,10.14,2.08,17,15,8,6,6,239.44,211.27,112.68,84.51,84.51,303631,300797
0,SP,64.41,3,50,99,16.67,1.98,12,14,3,2,4,240.0,280.0,60.0,40.0,80.0,303631,300797
0,SP,76.67,5,29,57,5.8,1.97,7,5,4,6,0,241.38,172.41,137.93,206.9,0.0,303631,580877
1,SP,12.45,3,18,49,6.0,2.72,3,8,3,0,0,166.67,444.44,166.67,0.0,0.0,303631,1137510
0,DF,94.58,2,15,26,7.5,1.73,3,5,2,1,0,200.0,333.33,133.33,66.67,0.0,303322,299442
4,SP,48.23,6,68,152,11.33,2.24,11,22,10,4,3,161.76,323.53,147.06,58.82,44.12,303631,3411131
0,SP,38.18,2,15,36,7.5,2.4,3,4,2,2,0,200.0,266.67,133.33,133.33,0.0,303631,6508893
0,PE,81.33,5,50,93,10.0,1.86,13,12,4,3,3,260.0,240.0,80.0,60.0,60.0,304560,1156986
0,SP,66.29,3,45,89,15.0,1.98,5,13,5,4,0,111.11,288.89,111.11,88.89,0.0,303631,1238931
0,SP,54.69,9,69,152,7.67,2.2,15,23,6,5,4,217.39,333.33,86.96,72.46,57.97,303631,306588
0,SP,25.4,2,58,133,29.0,2.29,9,18,6,4,1,155.17,310.34,103.45,68.97,17.24,303631,306588
0,CE,48.36,5,35,80,7.0,2.29,6,6,8,8,0,171.43,171.43,228.57,228.57,0.0,303293,4511643
1,PR,46.69,5,47,107,9.4,2.28,12,13,8,1,1,255.32,276.6,170.21,21.28,21.28,303441,2431973
1,RN,50.58,4,88,183,22.0,2.08,21,17,5,8,7,238.64,193.18,56.82,90.91,79.55,303518,1196417
0,MG,85.48,6,52,95,8.67,1.83,13,13,6,3,3,250.0,250.0,115.38,57.69,57.69,303374,307047
0,PR,70.01,8,107,209,13.38,1.95,23,29,8,5,5,214.95,271.03,74.77,46.73,46.73,303441,775587
0,PR,73.53,9,94,183,10.44,1.95,19,17,11,13,4,202.13,180.85,117.02,138.3,42.55,303441,2691371
1,RJ,44.48,7,48,112,6.86,2.33,8,12,8,4,2,166.67,250.0,166.67,83.33,41.67,303506,6726579
0,RJ,75.02,4,42,81,10.5,1.93,8,8,5,7,2,190.48,190.48,119.05,166.67,47.62,303506,3948405
1,RJ,18.11,1,29,69,29.0,2.38,3,6,7,3,1,103.45,206.9,241.38,103.45,34.48,303506,3948405
0,MT,43.26,4,50,114,12.5,2.28,11,16,5,5,0,220.0,320.0,100.0,100.0,0.0,488170,481327
0,SP,23.8,3,15,39,5.0,2.6,2,6,1,1,0,133.33,400.0,66.67,66.67,0.0,303631,302705
0,PR,48.7,4,54,119,13.5,2.2,10,13,8,5,3,185.19,240.74,148.15,92.59,55.56,303441,2624633
0,RJ,62.27,4,73,145,18.25,1.99,12,18,10,7,4,164.38,246.58,136.99,95.89,54.79,303506,2677517
1,SP,80.36,7,70,131,10.0,1.87,16,18,2,8,2,228.57,257.14,28.57,114.29,28.57,303631,6598398
0,SP,80.48,4,30,57,7.5,1.9,5,7,4,5,1,166.67,233.33,133.33,166.67,33.33,303631,300798
0,PE,81.33,3,20,38,6.67,1.9,1,10,3,0,0,50.0,500.0,150.0,0.0,0.0,304560,545647
1,PE,22.78,6,33,86,5.5,2.61,6,12,7,3,0,181.82,363.64,212.12,90.91,0.0,304560,1419299
7,RJ,67.08,5,42,86,8.4,2.05,11,8,4,5,1,261.9,190.48,95.24,119.05,23.81,303506,4060638
1,RJ,80.6,3,26,49,8.67,1.88,5,12,0,0,0,192.31,461.54,0.0,0.0,0.0,303506,3528573
0,PR,27.39,3,39,96,13.0,2.46,6,11,5,3,0,153.85,282.05,128.21,76.92,0.0,303441,530666
0,SP,34.11,4,63,148,15.75,2.35,11,20,11,5,2,174.6,317.46,174.6,79.37,31.75,303631,306536
0,SP,53.46,5,110,225,22.0,2.05,26,29,14,5,5,236.36,263.64,127.27,45.45,45.45,303631,1793941
1,RJ,20.35,2,104,216,52.0,2.08,17,32,10,7,5,163.46,307.69,96.15,67.31,48.08,303506,305738
0,BA,41.92,3,66,144,22.0,2.18,14,20,7,6,6,212.12,303.03,106.06,90.91,90.91,303272,1736215
2,MG,44.4,2,54,113,27.0,2.09,12,13,8,5,4,222.22,240.74,148.15,92.59,74.07,303374,3165363
0,RS,56.41,3,55,113,18.33,2.05,11,15,7,4,2,200.0,272.73,127.27,72.73,36.36,303546,3470505
0,PR,36.27,6,42,102,7.0,2.43,5,16,5,1,0,119.05,380.95,119.05,23.81,0.0,303441,6420216
0,BA,38.79,3,35,82,11.67,2.34,6,10,7,3,0,171.43,285.71,200.0,85.71,0.0,303272,307220
0,DF,41.35,2,62,129,31.0,2.08,13,20,8,2,1,209.68,322.58,129.03,32.26,16.13,303322,307044
2,RJ,42.28,4,94,203,23.5,2.16,20,26,9,10,5,212.77,276.6,95.74,106.38,53.19,303506,1196306
1,PE,60.76,4,86,169,21.5,1.97,15,24,9,10,4,174.42,279.07,104.65,116.28,46.51,304560,1536299
1,RJ,43.52,5,35,82,7.0,2.34,4,8,8,7,0,114.29,228.57,228.57,200.0,0.0,303506,305744
1,RJ,81.78,5,45,84,9.0,1.87,10,10,5,5,3,222.22,222.22,111.11,111.11,66.67,303506,673468
1,MG,50.37,10,104,231,10.4,2.22,28,26,8,5,3,269.23,250.0,76.92,48.08,28.85,303374,599195
0,AM,70.21,6,70,138,11.67,1.97,12,18,8,4,3,171.43,257.14,114.29,57.14,42.86,303235,4700124
0,DF,55.43,2,59,114,29.5,1.93,14,16,8,5,1,237.29,271.19,135.59,84.75,16.95,303322,299439
0,DF,83.44,6,53,98,8.83,1.85,9,13,8,6,0,169.81,245.28,150.94,113.21,0.0,303322,299439
0,SP,52.64,2,41,85,20.5,2.07,8,11,7,5,1,195.12,268.29,170.73,121.95,24.39,303631,307490
1,PR,81.78,5,45,84,9.0,1.87,11,9,8,2,1,244.44,200.0,177.78,44.44,22.22,303441,2196000
1,MG,65.68,2,40,77,20.0,1.93,8,10,1,5,3,200.0,250.0,25.0,125.0,75.0,303374,6350993
1,MG,64.94,5,58,118,11.6,2.03,14,15,6,4,3,241.38,258.62,103.45,68.97,51.72,303374,1627305
0,SP,65.26,4,40,82,10.0,2.05,8,8,6,3,2,200.0,200.0,150.0,75.0,50.0,303631,816292
0,MG,67.16,7,53,109,7.57,2.06,9,16,8,3,0,169.81,301.89,150.94,56.6,0.0,303374,6484127
0,RJ,70.1,4,45,89,11.25,1.98,9,11,6,1,3,200.0,244.44,133.33,22.22,66.67,303506,2439433
0,CE,56.16,4,68,141,17.0,2.07,12,20,10,1,1,176.47,294.12,147.06,14.71,14.71,303293,4513000
1,PE,44.48,7,48,112,6.86,2.33,10,16,9,3,1,208.33,333.33,187.5,62.5,20.83,304560,305959
2,RN,66.85,5,94,181,18.8,1.93,15,21,14,11,4,159.57,223.4,148.94,117.02,42.55,303518,2054479
1,PE,56.18,5,60,128,12.0,2.13,11,22,3,4,2,183.33,366.67,50.0,66.67,33.33,304560,305959
1,RJ,55.59,6,64,138,10.67,2.16,14,16,8,7,2,218.75,250.0,125.0,109.38,31.25,303506,311225
0,PR,24.64,5,59,148,11.8,2.51,11,16,6,8,1,186.44,271.19,101.69,135.59,16.95,303441,455230
0,MG,73.72,4,40,78,10.0,1.95,10,10,3,5,4,250.0,250.0,75.0,125.0,100.0,303374,1979086
1,SP,62.64,6,55,115,9.17,2.09,11,14,8,6,4,200.0,254.55,145.45,109.09,72.73,303631,305425
0,SP,55.14,4,74,153,18.5,2.07,16,18,11,4,3,216.22,243.24,148.65,54.05,40.54,303631,2274283
0,SP,53.38,3,41,88,13.67,2.15,7,12,4,4,2,170.73,292.68,97.56,97.56,48.78,303631,3690251
0,SP,54.6,5,40,88,8.0,2.2,10,10,5,4,0,250.0,250.0,125.0,100.0,0.0,303631,299968
1,RS,27.19,3,50,121,16.67,2.42,11,11,9,7,1,220.0,220.0,180.0,140.0,20.0,303546,3354703
0,MG,60.54,3,35,73,11.67,2.09,3,14,5,1,0,85.71,400.0,142.86,28.57,0.0,303374,306927
0,AM,55.93,2,53,104,26.5,1.96,9,14,8,5,5,169.81,264.15,150.94,94.34,94.34,303235,678387
1,MG,70.5,3,27,54,9.0,2.0,5,8,3,2,0,185.19,296.3,111.11,74.07,0.0,303374,4357961
0,RJ,45.94,6,37,86,6.17,2.32,9,8,5,3,0,243.24,216.22,135.14,81.08,0.0,303506,4289186
